name,주소,lat,lon
종암 파출소,서울특별시 성북구  종암로23길 52,37.6000955868312,127.031262883025
신구로 지구대,서울특별시 구로구 새말로 26 신구로지구대,37.5022709315884,126.88389609812
오류 지구대,서울특별시 구로구  고척로1길 34 오류지구대,37.4948162993423,126.838842200207
구일 지구대,서울특별시 구로구  도림로 63 구일지구대,37.4892521149095,126.890700200107
고척 지구대,서울특별시 구로구 중앙로 15길 30 고척지구대,37.5066010740517,126.858302326165
개봉 지구대,서울특별시 구로구  개봉로18길 5 개봉지구대,37.4918322570645,126.856448965021
구로3 파출소,서울특별시 구로구  디지털로31길 86 구로3파출소,37.4866606515713,126.891399918226
가리봉 파출소,서울특별시 구로구 남부순환로 1275 가리봉파출소,37.4792089328892,126.892660335738
천왕 파출소,서울특별시 구로구 오리로 1102-8,37.4838517431807,126.842566829176
반포 지구대,서울특별시 서초구 신반포로190,37.5059651429834,127.005186250271
서초2 파출소,서울 서초구 서운로 38,37.4875206192926,127.028982195737
서초3 파출소,서울 서초구 반포대로30길 40,37.4919750194143,127.010793588595
양재 파출소,서울 서초구 남부순환로356길 9,37.4845457734066,127.037855508801
서초 파출소,서울 서초구 효령로 297,37.4852860553806,127.016737938236
우면 파출소,서울 서초구 바우뫼로 45,37.4718583556533,127.02717338355
내곡 파출소,서울특별시 서초구 헌릉로 226,37.4549491368394,127.064923534654
목1 지구대,서울특별시 양천구  목동동로 373,37.535155935841,126.878458075374
목2 지구대,서울특별시 양천구  등촌로 166,37.544527409853,126.862364416594
신정1 지구대,서울특별시 양천구  중앙로32길 65,37.5202997079635,126.860768123276
신정2 지구대,서울특별시 양천구 목동로17길 5,37.5244524591257,126.863575783703
신월2 지구대,서울특별시 양천구 지양로 55,37.5205420022268,126.834388421956
신월1 파출소,서울특별시 양천구  남부순환로59길 8 ,37.5320545919305,126.832251816573
신정3 파출소,서울특별시 양천구  중앙로 205,37.5149191698884,126.854985652216
신월5 파출소,서울특별시 양천구  남부순환로31길 37,37.5390738299023,126.830673512582
방이 지구대,서울특별시 송파구  양재대로71길 5-6,37.5102477467123,127.125745677803
잠실 지구대,서울특별시 송파구  올림픽로 101,37.512098848307,127.082140287795
삼전 지구대,서울특별시 송파구  백제고분로 238,37.5026743243957,127.09274888747
가락 지구대,서울특별시 송파구  중대로 179,37.4981844710974,127.125313358803
문정 지구대,서울특별시 송파구 충민로2길 18,37.4782186791909,127.126925891212
마천 파출소,서울특별시 송파구  마천로 41길 8,37.4970265714391,127.14820990323
거여 파출소,서울특별시 송파구 새말로15길 9,37.4851599889627,127.129717389739
풍납 파출소,서울특별시 송파구  토성로 64,37.5287556267587,127.116769659766
오금 파출소,서울특별시 송파구  마천로8길 17,37.5068998771396,127.128101136758
신천 파출소,서울특별시 송파구  올림픽로35길 12 ,37.5201435215171,127.112561070983
위례 파출소,서울특별시 송파구 위례순환로 369,37.4778540602867,127.145875182176
당현 지구대,서울특별시 노원구  노원로17길 64번지,37.6420207179331,127.068355620094
월계 지구대,서울특별시 노원구  월계로55길 58,37.6336796200966,127.059287234129
화랑 지구대,서울특별시 노원구  동일로 1034,37.6225681689702,127.074597834957
노원역 지구대,서울특별시 노원구 노원로431,37.6550055224449,127.066916404341
불암 지구대,서울특별시 노원구  한글비석로 277,37.652436756043,127.077338666344
마들 지구대,서울특별시 노원구  한글비석로 489 마들지구대,37.6645870330059,127.063618910994
당고개 파출소,서울특별시 노원구  상계로35길 29(임시청사),37.671476579136,127.077856818513
상계1 파출소,서울특별시 노원구  동일로 1693,37.6796812226531,127.055047135943
남태령 지구대,서울특별시 서초구  동작대로 34 남태령지구대,37.4795232224285,126.98216283333
서래 파출소,서울특별시 서초구  신반포로 16길 15-14,37.5021102658365,126.996967303365
이수 파출소,서울특별시 서초구  동광로19길 38,37.4941486658541,126.988846953989
방배1 파출소,서울특별시 서초구  방배로16길 16-8,37.4845333252555,126.996850198893
불광 지구대,서울특별시 은평구  연서로 290,37.6214183477987,126.926581355932
연신내 지구대,서울특별시 은평구  갈현로 195,37.6152127182381,126.912708898719
진관 파출소,서울특별시 은평구  진관3로 38 진관파출소,37.6399452531738,126.920899644798
대조 파출소,서울특별시 은평구  통일로 737,37.6111463910781,126.928984363331
창동 지구대,서울특별시 도봉구 노해로 392,37.6522871533292,127.051715013765
신창 파출소,서울특별시 도봉구  도봉로104길 49-5,37.6435195429165,127.034616372573
방학 파출소,서울특별시 도봉구  도봉로145길 45 방학파출소,37.6645033394704,127.040015484734
신방학 파출소,서울특별시 도봉구  시루봉로5길 10,37.6585099720895,127.02718505544
도봉1 파출소,서울특별시 도봉구  도봉로169길 43 도봉1파출소,0,0
도봉2 파출소,서울특별시 도봉구 도봉로 180나길 33,37.6839933331141,127.049278285409
쌍문 파출소,서울특별시 도봉구  방학로3길 132,37.6575955499116,127.038002354359
숭미 파출소,서울특별시 도봉구  노해로 139 숭미파출소,37.6475127555581,127.025582768186
도곡 지구대,서울특별시 강남구  언주로 426,37.5013327562925,127.043717717768
대치 지구대,서울특별시 강남구  삼성로 203,37.494873946034,127.062617624125
수서 파출소,서울특별시 강남구  밤고개로1길 48,37.489127606674,127.104813214036
대왕 파출소,서울특별시 강남구  헌릉로 623,37.4651760424395,127.10736243987
일원 지구대,서울특별시 강남구  일원로3길 35 일원파출소,37.4924161491256,127.083373556556
개포 지구대,서울특별시 강남구  개포로 261(1268),37.4797783863169,127.051167625269
